fish_id,species,common_name,kingdom,phylum,class,order,family,genus,status,feeding_type,temp_max,weight_max,length_max,temp_pref_min,temp_pref_max,temp_range_min,temp_range_max,trophic_lvl_estimate_min,trophic_lvl_estimate_max,trophic_lvl,fecundity_mean,fecundity_min,fecundity_max,waterbody_name,wb_ph_min,wb_ph_max,wb_salinity_min,wb_salinity_max,wb_do_min,wb_do_max,wb_bod_min,wb_bod_max,wb_turbidity_min,wb_turbidity_max,wb_temp_min,wb_temp_max
F0144,Scleropages leichardti,Southern saratoga,Animalia,Chordata,Actinopterygii,Osteoglossiformes,Osteoglossidae,Scleropages,reported,predator,,4500,,24,40,16.0,16.0,,,3.89,,,,Mary River,7.0,7.0,0.0,0.0,7.5,7.5,,,10.0,10.0,22.0,28.0
F0144,Scleropages leichardti,Southern saratoga,Animalia,Chordata,Actinopterygii,Osteoglossiformes,Osteoglossidae,Scleropages,reported,predator,,4500,,24,40,16.0,16.0,,,3.89,,,,Dawson River,7.0,7.0,0.0,0.0,7.5,7.5,,,10.0,10.0,22.0,28.0
F0144,Scleropages leichardti,Southern saratoga,Animalia,Chordata,Actinopterygii,Osteoglossiformes,Osteoglossidae,Scleropages,reported,predator,,4500,,24,40,16.0,16.0,,,3.89,,,,Burnett River,7.0,7.0,0.0,0.0,7.5,7.5,,,10.0,10.0,22.0,28.0
F0144,Scleropages leichardti,Southern saratoga,Animalia,Chordata,Actinopterygii,Osteoglossiformes,Osteoglossidae,Scleropages,reported,predator,,4500,,24,40,16.0,16.0,,,3.89,,,,Brisbane River,7.0,7.0,0.0,0.0,7.5,7.5,,,10.0,10.0,22.0,28.0
F0144,Scleropages leichardti,Southern saratoga,Animalia,Chordata,Actinopterygii,Osteoglossiformes,Osteoglossidae,Scleropages,reported,predator,,4500,,24,40,16.0,16.0,,,3.89,,,,North Pine River,7.0,7.0,0.0,0.0,7.5,7.5,,,10.0,10.0,22.0,28.0
F0144,Scleropages leichardti,Southern saratoga,Animalia,Chordata,Actinopterygii,Osteoglossiformes,Osteoglossidae,Scleropages,reported,predator,,4500,,24,40,16.0,16.0,,,3.89,,,,Noosa River,7.0,7.0,0.0,0.0,7.5,7.5,,,10.0,10.0,22.0,28.0
F0144,Scleropages leichardti,Southern saratoga,Animalia,Chordata,Actinopterygii,Osteoglossiformes,Osteoglossidae,Scleropages,reported,predator,,4500,,24,40,16.0,16.0,,,3.89,,,,Lake Macdonald (Six Mile Creek),7.0,7.0,0.0,0.0,7.5,7.5,,,10.0,10.0,22.0,28.0
F0145,Lepisosteus platyrhincus,Florida gar,Animalia,Chordata,Actinopterygii,Lepisosteiformes,Lepisosteidae,Lepisosteus,reported,predator,14.5,4540,70.95,,,,,,,3.72,,,,Lake Okeechobee,7.0,7.0,0.0,0.0,7.5,7.5,,,,,26.0,26.0
F0145,Lepisosteus platyrhincus,Florida gar,Animalia,Chordata,Actinopterygii,Lepisosteiformes,Lepisosteidae,Lepisosteus,reported,predator,14.5,4540,70.95,,,,,,,3.72,,,,Tamiami Canal,,,,,,,,,,,,
F0145,Lepisosteus platyrhincus,Florida gar,Animalia,Chordata,Actinopterygii,Lepisosteiformes,Lepisosteidae,Lepisosteus,reported,predator,14.5,4540,70.95,,,,,,,3.72,,,,Weeki Wachee River,7.5,7.5,,,2.7,2.7,,,1.0,1.0,,
F0145,Lepisosteus platyrhincus,Florida gar,Animalia,Chordata,Actinopterygii,Lepisosteiformes,Lepisosteidae,Lepisosteus,reported,predator,14.5,4540,70.95,,,,,,,3.72,,,,Lake Istokpoga,7.6,7.6,,,8.2,8.2,,,5.9,5.9,24.9,24.9
F0146,Chanos chanos,Milkfish,Animalia,Chordata,Actinopterygii,Gonorynchiformes,Chanidae,Chanos,established,grazer,15,4666.667,122.7,15,43,28.0,28.0,,,2.400000095,632500,1306667.0,835000.0,Laguna de Bay,7.5,7.5,0.0,0.0,4.0,4.0,3.0,3.0,10.0,10.0,28.0,28.0
F0146,Chanos chanos,Milkfish,Animalia,Chordata,Actinopterygii,Gonorynchiformes,Chanidae,Chanos,established,grazer,15,4666.667,122.7,15,43,28.0,28.0,,,2.400000095,632500,1306667.0,835000.0,Laguna de Bay (East Bay),8.4,8.4,,,,,,,,,27.6,27.6
F0146,Chanos chanos,Milkfish,Animalia,Chordata,Actinopterygii,Gonorynchiformes,Chanidae,Chanos,established,grazer,15,4666.667,122.7,15,43,28.0,28.0,,,2.400000095,632500,1306667.0,835000.0,Taal Lake,7.8,7.8,0.0,0.0,7.1,7.1,1.9,1.9,6.0,6.0,26.0,26.0
F0146,Chanos chanos,Milkfish,Animalia,Chordata,Actinopterygii,Gonorynchiformes,Chanidae,Chanos,established,grazer,15,4666.667,122.7,15,43,28.0,28.0,,,2.400000095,632500,1306667.0,835000.0,Lake Buluan,,,,,,,,,,,,
F0147,Labeo chrysophekadion,Black sharkminnow,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Labeo,failed,grazer,,4676.667,66,24,27,3.0,3.0,,,2,,,,"Chao Phraya River, Thailand",6.5,7.5,0.0,0.5,5.0,7.0,1.0,2.0,10.0,15.0,26.0,28.0
F0147,Labeo chrysophekadion,Black sharkminnow,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Labeo,failed,grazer,,4676.667,66,24,27,3.0,3.0,,,2,,,,"Mekong River, Cambodia",6.0,7.5,0.0,0.5,4.5,6.5,1.5,2.5,12.0,18.0,25.0,27.0
F0147,Labeo chrysophekadion,Black sharkminnow,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Labeo,failed,grazer,,4676.667,66,24,27,3.0,3.0,,,2,,,,"Mae Klong River, Thailand",6.5,7.5,0.0,0.5,5.0,7.0,1.0,2.0,8.0,12.0,26.0,28.0
F0147,Labeo chrysophekadion,Black sharkminnow,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Labeo,failed,grazer,,4676.667,66,24,27,3.0,3.0,,,2,,,,"Salween River, Thailand",6.5,7.5,0.0,0.5,5.0,7.0,1.0,2.0,10.0,14.0,26.0,28.0
F0147,Labeo chrysophekadion,Black sharkminnow,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Labeo,failed,grazer,,4676.667,66,24,27,3.0,3.0,,,2,,,,"Chao Phraya River, Thailand",6.5,7.5,0.0,0.5,5.0,7.0,1.0,2.0,10.0,15.0,26.0,28.0
F0147,Labeo chrysophekadion,Black sharkminnow,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Labeo,failed,grazer,,4676.667,66,24,27,3.0,3.0,,,2,,,,"Mekong River, Cambodia",6.0,7.5,0.0,0.5,4.5,6.5,1.5,2.5,12.0,18.0,25.0,27.0
F0147,Labeo chrysophekadion,Black sharkminnow,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Labeo,failed,grazer,,4676.667,66,24,27,3.0,3.0,,,2,,,,"Mae Klong River, Thailand",6.5,7.5,0.0,0.5,5.0,7.0,1.0,2.0,8.0,12.0,26.0,28.0
F0147,Labeo chrysophekadion,Black sharkminnow,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Labeo,failed,grazer,,4676.667,66,24,27,3.0,3.0,,,2,,,,"Salween River, Thailand",6.5,7.5,0.0,0.5,5.0,7.0,1.0,2.0,10.0,14.0,26.0,28.0
F0148,Gobiomorus dormitor,Bigmouth sleeper,Animalia,Chordata,Actinopterygii,Gobiiformes,Eleotridae,Gobiomorus,invasive,predator,,4769,70,22,29,7.0,7.0,,,3.63,,,,"Blue Hole, North Andros, Bahamas",7.5,7.5,0.0,0.0,5.0,5.0,,,,,27.5,27.5
F0148,Gobiomorus dormitor,Bigmouth sleeper,Animalia,Chordata,Actinopterygii,Gobiiformes,Eleotridae,Gobiomorus,invasive,predator,,4769,70,22,29,7.0,7.0,,,3.63,,,,"Sontecomapan Lagoon, Veracruz, Mexico",7.7,7.7,0.0,0.0,4.2,4.2,,,,,,
F0149,Cichla piquiti,Azul peacock bass,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cichla,established,other,,4900,,,,,,4.2,4.2,,,,,Laguna de Bay,6.5,7.5,0.0,0.5,4.49,4.99,4.49,4.99,23.04,26.92,31.12,33.81
F0149,Cichla piquiti,Azul peacock bass,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cichla,established,other,,4900,,,,,,4.2,4.2,,,,,Laguna River,6.5,7.5,0.0,0.5,4.49,4.99,4.49,4.99,23.04,26.92,31.12,33.81
F0149,Cichla piquiti,Azul peacock bass,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cichla,established,other,,4900,,,,,,4.2,4.2,,,,,Laguna Creek,6.5,7.5,0.0,0.5,4.49,4.99,4.49,4.99,23.04,26.92,31.12,33.81
F0149,Cichla piquiti,Azul peacock bass,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cichla,established,other,,4900,,,,,,4.2,4.2,,,,,Laguna Stream,6.5,7.5,0.0,0.5,4.49,4.99,4.49,4.99,23.04,26.92,31.12,33.81
F0149,Cichla piquiti,Azul peacock bass,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cichla,established,other,,4900,,,,,,4.2,4.2,,,,,Pagsanjan River,6.5,7.5,0.0,0.5,4.49,4.99,4.49,4.99,23.04,26.92,31.12,33.81
F0149,Cichla piquiti,Azul peacock bass,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cichla,established,other,,4900,,,,,,4.2,4.2,,,,,Lumban River,6.5,7.5,0.0,0.5,4.49,4.99,4.49,4.99,23.04,26.92,31.12,33.81
F0149,Cichla piquiti,Azul peacock bass,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cichla,established,other,,4900,,,,,,4.2,4.2,,,,,Talim Island,6.5,7.5,0.0,0.5,4.49,4.99,4.49,4.99,23.04,26.92,31.12,33.81
F0149,Cichla piquiti,Azul peacock bass,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cichla,established,other,,4900,,,,,,4.2,4.2,,,,,Sampaloc Lake (San Pablo),6.5,7.5,0.0,0.5,4.49,4.99,4.49,4.99,23.04,26.92,31.12,33.81
F0149,Cichla piquiti,Azul peacock bass,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cichla,established,other,,4900,,,,,,4.2,4.2,,,,,Bunot Lake (San Pablo),6.5,7.5,0.0,0.5,4.49,4.99,4.49,4.99,23.04,26.92,31.12,33.81
F0149,Cichla piquiti,Azul peacock bass,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cichla,established,other,,4900,,,,,,4.2,4.2,,,,,Calibato Lake (San Pablo),6.5,7.5,0.0,0.5,4.49,4.99,4.49,4.99,23.04,26.92,31.12,33.81
F0149,Cichla piquiti,Azul peacock bass,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cichla,established,other,,4900,,,,,,4.2,4.2,,,,,Palakpakin Lake (San Pablo),6.5,7.5,0.0,0.5,4.49,4.99,4.49,4.99,23.04,26.92,31.12,33.81
F0149,Cichla piquiti,Azul peacock bass,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cichla,established,other,,4900,,,,,,4.2,4.2,,,,,Pandin Lake (San Pablo),6.5,7.5,0.0,0.5,4.49,4.99,4.49,4.99,23.04,26.92,31.12,33.81
F0149,Cichla piquiti,Azul peacock bass,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cichla,established,other,,4900,,,,,,4.2,4.2,,,,,Yambo Lake (San Pablo),6.5,7.5,0.0,0.5,4.49,4.99,4.49,4.99,23.04,26.92,31.12,33.81
F0150,Boulengerochromis microlepis,Giant cichlid,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Boulengerochromis,failed,other,,5000,66,24,26,2.0,2.0,,,4.5,,,10000.0,Lake Tanganyika (General),8.3,9.0,0.0,0.0,5.0,7.0,,,0.5,1.0,24.0,28.0
F0150,Boulengerochromis microlepis,Giant cichlid,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Boulengerochromis,failed,other,,5000,66,24,26,2.0,2.0,,,3.26,,,10000.0,"Lake Tanganyika (Pemba, DRC)",8.7,8.7,0.0,0.0,,,,,,,25.5,25.5
F0151,Scleropages jardinii,Australian bonytongue,Animalia,Chordata,Actinopterygii,Osteoglossiformes,Osteoglossidae,Scleropages,reported,other,,5073.333,70,15,,,,,,3.26,80,30.0,130.0,Laguna de Bay,6.5,6.5,0.1,0.1,4.5,4.5,3.0,3.0,15.0,15.0,28.0,28.0
F0151,Scleropages jardinii,Australian bonytongue,Animalia,Chordata,Actinopterygii,Osteoglossiformes,Osteoglossidae,Scleropages,reported,other,,5073.333,70,15,,,,,,3.26,80,30.0,130.0,Magat Reservoir,7.0,7.0,0.05,0.05,5.0,5.0,2.5,2.5,10.0,10.0,26.0,26.0
F0151,Scleropages jardinii,Australian bonytongue,Animalia,Chordata,Actinopterygii,Osteoglossiformes,Osteoglossidae,Scleropages,reported,other,,5073.333,70,15,,,,,,3.26,80,30.0,130.0,Dao River,7.2,7.2,0.02,0.02,6.0,6.0,2.0,2.0,5.0,5.0,24.0,24.0
F0152,Micropterus punctulatus,Spotted bass,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,invasive,predator,,5100,,,,,,,,3.56,,,,"San Antonio River, Texas",7.5,7.5,0.0,0.0,5.3,9.7,,,,,,
F0152,Micropterus punctulatus,Spotted bass,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,invasive,predator,,5100,,,,,,,,3.56,,,,"Tchefuncte River, Louisiana",6.8,7.2,0.0,0.0,6.0,8.0,,,3.5,5.0,20.0,25.0
F0152,Micropterus punctulatus,Spotted bass,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,invasive,predator,,5100,,,,,,,,3.56,,,,"Pearl River, Louisiana",6.5,7.5,0.0,0.1,6.0,8.0,,,2.0,4.0,18.0,22.0
F0152,Micropterus punctulatus,Spotted bass,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,invasive,predator,,5100,,,,,,,,3.56,,,,"Lower San Antonio River, Texas",7.5,7.5,0.0,0.0,5.3,9.7,,,,,,
F0153,Oncorhynchus aguabonita,Golden trout,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,established,predator,,5100,,,,,,,,3.34,,,,Golden Trout Creek,7.5,8.2,0.0,0.0,8.2,8.2,,,11.0,11.0,16.0,16.0
F0153,Oncorhynchus aguabonita,Golden trout,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,established,predator,,5100,,,,,,,,3.34,,,,Little Kern River,7.5,8.2,0.0,0.0,8.2,8.2,,,11.0,11.0,16.0,16.0
F0153,Oncorhynchus aguabonita,Golden trout,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,established,predator,,5100,,,,,,,,3.34,,,,Volcanic Creek,7.5,8.2,0.0,0.0,8.2,8.2,,,11.0,11.0,16.0,16.0
F0153,Oncorhynchus aguabonita,Golden trout,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,established,predator,,5100,,,,,,,,3.34,,,,Kern Plateau Streams,7.5,8.2,0.0,0.0,8.2,8.2,,,11.0,11.0,16.0,16.0
F0153,Oncorhynchus aguabonita,Golden trout,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,established,predator,,5100,,,,,,,,3.34,,,,Golden Trout Wilderness,7.5,8.2,0.0,0.0,8.2,8.2,,,11.0,11.0,16.0,16.0
F0154,Oncorhynchus masou,Masu salmon,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,invasive,predator,3.35,5250,46.325,,,,,,,3.6,2070,1215.0,2925.0,"Lake Biwa, Japan",7.5,7.5,0.0,0.0,9.0,9.0,,,,,15.0,15.0
F0154,Oncorhynchus masou,Masu salmon,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,invasive,predator,3.35,5250,46.325,,,,,,,3.6,2070,1215.0,2925.0,"Chichiawan Creek, Taiwan",7.1,7.1,0.0,0.0,8.5,8.5,,,,,12.0,12.0
F0154,Oncorhynchus masou,Masu salmon,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,invasive,predator,3.35,5250,46.325,,,,,,,3.6,2070,1215.0,2925.0,"Kaoshan Stream, Taiwan",7.2,7.2,0.0,0.0,8.7,8.7,,,,,12.5,12.5
F0154,Oncorhynchus masou,Masu salmon,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,invasive,predator,3.35,5250,46.325,,,,,,,3.6,2070,1215.0,2925.0,"Tsuru River, Japan",7.8,7.8,0.0,0.0,10.0,10.0,,,,,13.0,13.0
F0154,Oncorhynchus masou,Masu salmon,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,invasive,predator,3.35,5250,46.325,,,,,,,3.6,2070,1215.0,2925.0,"Kita River, Japan",7.6,7.6,0.0,0.0,9.5,9.5,,,,,14.0,14.0
F0155,Amia calva,Bowfin,Animalia,Chordata,Actinopterygii,Amiiformes,Amiidae,Amia,established,predator,21.5,5291.333,73.65,15,20,5.0,5.0,,,3.81,43800,23600.0,67000.0,"San Agustin Wetlands, Romblon",6.5,7.5,0.0,0.5,4.0,6.0,1.0,3.0,5.0,10.0,28.0,30.0
F0155,Amia calva,Bowfin,Animalia,Chordata,Actinopterygii,Amiiformes,Amiidae,Amia,established,predator,21.5,5291.333,73.65,15,20,5.0,5.0,,,3.81,43800,23600.0,67000.0,Laguna de Bay,6.5,7.5,0.0,0.5,4.0,6.0,1.0,3.0,5.0,10.0,28.0,30.0
F0155,Amia calva,Bowfin,Animalia,Chordata,Actinopterygii,Amiiformes,Amiidae,Amia,established,predator,21.5,5291.333,73.65,15,20,5.0,5.0,,,3.81,43800,23600.0,67000.0,Laguna River,6.5,7.5,0.0,0.5,4.0,6.0,1.0,3.0,5.0,10.0,28.0,30.0
F0155,Amia calva,Bowfin,Animalia,Chordata,Actinopterygii,Amiiformes,Amiidae,Amia,established,predator,21.5,5291.333,73.65,15,20,5.0,5.0,,,3.81,43800,23600.0,67000.0,Laguna Creek,6.5,7.5,0.0,0.5,4.0,6.0,1.0,3.0,5.0,10.0,28.0,30.0
F0155,Amia calva,Bowfin,Animalia,Chordata,Actinopterygii,Amiiformes,Amiidae,Amia,established,predator,21.5,5291.333,73.65,15,20,5.0,5.0,,,3.81,43800,23600.0,67000.0,Laguna Stream,6.5,7.5,0.0,0.5,4.0,6.0,1.0,3.0,5.0,10.0,28.0,30.0
F0156,Micropterus dolomieu,Smallmouth bass,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,invasive,predator,19.66667,5410,,9,30,21.0,21.0,,,4.09,9500,5000.0,14000.0,"Susquehanna River, PA",7.2,9.4,,,5.0,20.0,,,,,,
F0156,Micropterus dolomieu,Smallmouth bass,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,invasive,predator,19.66667,5410,,9,30,21.0,21.0,,,4.09,9500,5000.0,14000.0,"Juniata River, PA",7.2,9.4,,,5.0,5.0,,,,,,
F0156,Micropterus dolomieu,Smallmouth bass,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,invasive,predator,19.66667,5410,,9,30,21.0,21.0,,,4.09,9500,5000.0,14000.0,"Nkoro River, Nigeria",6.1,8.5,5.0,17.0,3.2,7.3,,,,,24.0,32.0
F0156,Micropterus dolomieu,Smallmouth bass,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,invasive,predator,19.66667,5410,,9,30,21.0,21.0,,,4.09,9500,5000.0,14000.0,"Narta Lagoon, Albania",7.9,8.2,,,6.5,12.2,,,0.3,2.7,19.0,29.0
F0156,Micropterus dolomieu,Smallmouth bass,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,invasive,predator,19.66667,5410,,9,30,21.0,21.0,,,4.09,9500,5000.0,14000.0,"Madison Lake, MN",7.0,8.5,,,6.5,12.2,,,,,,
F0156,Micropterus dolomieu,Smallmouth bass,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,invasive,predator,19.66667,5410,,9,30,21.0,21.0,,,4.09,9500,5000.0,14000.0,"Pearl Lake, MN",7.0,8.5,,,6.5,12.2,,,,,,
F0157,Osteoglossum bicirrhosum,Arawana,Animalia,Chordata,Actinopterygii,Osteoglossiformes,Osteoglossidae,Osteoglossum,failed,predator,,5437.143,82.05,24,30,6.0,6.0,,,3.39,,,,Amazon River Basin,6.0,7.5,0.0,0.5,5.0,8.0,1.0,3.0,5.0,10.0,24.0,30.0
F0157,Osteoglossum bicirrhosum,Arawana,Animalia,Chordata,Actinopterygii,Osteoglossiformes,Osteoglossidae,Osteoglossum,failed,predator,,5437.143,82.05,24,30,6.0,6.0,,,3.39,,,,Essequibo River Basin,6.0,7.5,0.0,0.5,5.0,8.0,1.0,3.0,5.0,10.0,24.0,30.0
F0157,Osteoglossum bicirrhosum,Arawana,Animalia,Chordata,Actinopterygii,Osteoglossiformes,Osteoglossidae,Osteoglossum,failed,predator,,5437.143,82.05,24,30,6.0,6.0,,,3.39,,,,Oyapock River Basin,6.0,7.5,0.0,0.5,5.0,8.0,1.0,3.0,5.0,10.0,24.0,30.0
F0158,Moxostoma macrolepidotum,Shorthead redhorse,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Moxostoma,reported,other,14,5440,,,,,,,,3.13,,,18000.0,"Hudson River, NY",7.0,8.0,0.1,0.3,6.0,8.0,1.0,3.0,5.0,10.0,10.0,20.0
F0158,Moxostoma macrolepidotum,Shorthead redhorse,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Moxostoma,reported,other,14,5440,,,,,,,,3.13,,,18000.0,"Embarras River, IL",7.2,8.1,0.0,0.2,7.5,9.0,2.0,4.0,3.0,8.0,12.0,22.0
F0158,Moxostoma macrolepidotum,Shorthead redhorse,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Moxostoma,reported,other,14,5440,,,,,,,,3.13,,,18000.0,"Kankakee River, IL",7.3,8.2,0.0,0.1,6.5,8.5,1.5,3.5,4.0,9.0,11.0,21.0
F0158,Moxostoma macrolepidotum,Shorthead redhorse,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Moxostoma,reported,other,14,5440,,,,,,,,3.13,,,18000.0,"Red River below Lake Texoma, TX",7.4,8.3,0.0,0.2,6.0,8.0,1.0,2.5,6.0,12.0,15.0,25.0
F0158,Moxostoma macrolepidotum,Shorthead redhorse,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Moxostoma,reported,other,14,5440,,,,,,,,3.13,,,18000.0,"Grand River, Ontario",7.0,8.0,0.0,0.1,7.0,9.0,1.0,2.0,2.0,6.0,10.0,20.0
F0158,Moxostoma macrolepidotum,Shorthead redhorse,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Moxostoma,reported,other,14,5440,,,,,,,,3.13,,,18000.0,"Lake of the Woods, MN",7.5,8.2,0.0,0.1,8.0,10.0,1.0,2.0,3.0,7.0,8.0,18.0
F0158,Moxostoma macrolepidotum,Shorthead redhorse,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Moxostoma,reported,other,14,5440,,,,,,,,3.13,,,18000.0,"Illinois River, IL",7.0,8.0,0.0,0.2,6.5,8.5,2.0,4.0,5.0,10.0,12.0,22.0
F0158,Moxostoma macrolepidotum,Shorthead redhorse,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Moxostoma,reported,other,14,5440,,,,,,,,3.13,,,18000.0,"Santee River, SC",7.2,8.1,0.0,0.1,7.0,9.0,1.5,3.0,4.0,8.0,14.0,24.0
F0158,Moxostoma macrolepidotum,Shorthead redhorse,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Moxostoma,reported,other,14,5440,,,,,,,,3.13,,,18000.0,"St. Lawrence River, ON",7.0,8.0,0.0,0.1,7.5,9.5,1.0,2.5,3.0,7.0,9.0,19.0
F0158,Moxostoma macrolepidotum,Shorthead redhorse,Animalia,Chordata,Actinopterygii,Cypriniformes,Catostomidae,Moxostoma,reported,other,14,5440,,,,,,,,3.13,,,18000.0,"Prairie River, MN",7.3,8.2,0.0,0.1,8.0,10.0,1.0,2.0,2.0,5.0,7.0,17.0
F0159,Coregonus lavaretus,European whitefish,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,invasive,predator,12,5452.5,59.7,,,,,,,3.150000095,50170.63,18021.0,82320.25,"Lake Bourget, France",7.0,7.5,0.0,0.0,,,,,,,5.7,11.9
F0159,Coregonus lavaretus,European whitefish,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,invasive,other,12,5452.5,59.7,,,,,,,3.150000095,50170.63,18021.0,82320.25,"Lake Geneva, France/Switzerland",7.0,7.5,0.0,0.0,8.12,8.12,,,,,12.9,12.9
F0159,Coregonus lavaretus,European whitefish,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,invasive,other,12,5452.5,59.7,,,,,,,3.150000095,50170.63,18021.0,82320.25,"Lake Sevan, Armenia",8.3,8.5,0.0,0.0,2.4,8.3,3.5,4.5,,,16.7,23.0
F0159,Coregonus lavaretus,European whitefish,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,invasive,other,12,5452.5,59.7,,,,,,,3.150000095,50170.63,18021.0,82320.25,"Lake Peipus, Estonia/Russia",7.0,7.5,0.0,0.0,,,,,,,4.0,16.0
F0159,Coregonus lavaretus,European whitefish,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,invasive,other,12,5452.5,59.7,,,,,,,3.150000095,50170.63,18021.0,82320.25,"River Eden, UK",7.0,7.5,0.0,0.0,,,,,,,4.0,16.0
F0159,Coregonus lavaretus,European whitefish,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,invasive,other,12,5452.5,59.7,,,,,,,3.150000095,50170.63,18021.0,82320.25,"Llyn Tegid, Wales",7.0,7.5,0.0,0.0,,,,,,,4.0,16.0
F0159,Coregonus lavaretus,European whitefish,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,invasive,other,12,5452.5,59.7,,,,,,,3.150000095,50170.63,18021.0,82320.25,"Haweswater, UK",7.0,7.5,0.0,0.0,,,,,,,4.0,16.0
F0159,Coregonus lavaretus,European whitefish,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,invasive,other,12,5452.5,59.7,,,,,,,3.150000095,50170.63,18021.0,82320.25,"Ullswater, UK",7.0,7.5,0.0,0.0,,,,,,,4.0,16.0
F0159,Coregonus lavaretus,European whitefish,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,invasive,other,12,5452.5,59.7,,,,,,,3.150000095,50170.63,18021.0,82320.25,"Brothers Water, UK",7.0,7.5,0.0,0.0,,,,,,,4.0,16.0
F0159,Coregonus lavaretus,European whitefish,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,invasive,other,12,5452.5,59.7,,,,,,,3.150000095,50170.63,18021.0,82320.25,"Red Tarn, UK",7.0,7.5,0.0,0.0,,,,,,,4.0,16.0
F0160,Barbus plebejus,Italian barbel,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,failed,other,,5500,60,,,,,,,3.38,4748.5,1052.0,8445.0,Karabel Brook,7.5,7.5,0.04,0.27,,,,,,,,
